province,municipality,barangay
South Cotabato,General Santos,San Jose
South Cotabato,General Santos,Siguel
South Cotabato,General Santos,Sinawal
South Cotabato,General Santos,Tambler
South Cotabato,General Santos,Tinagacan
South Cotabato,General Santos,Upper Labay
South Cotabato,Koronadal,Assumption (Bulol)
South Cotabato,Koronadal,Avancena (Bo. 3)
South Cotabato,Koronadal,Cacub
South Cotabato,Koronadal,Caloocan
South Cotabato,Koronadal,Carpenter Hill
South Cotabato,Koronadal,Concepcion (Bo. 6)
South Cotabato,Koronadal,Esperanza
South Cotabato,Koronadal,General Paulino Santos (Bo. 1)
South Cotabato,Koronadal,Mabini
South Cotabato,Koronadal,Magsaysay
South Cotabato,Koronadal,Mambucal
South Cotabato,Koronadal,Morales
South Cotabato,Koronadal,Namnama
South Cotabato,Koronadal,New Pangasinan (Bo. 4)
South Cotabato,Koronadal,Paraiso
South Cotabato,Koronadal,Rotonda
South Cotabato,Koronadal,San Isidro
South Cotabato,Koronadal,San Jose (Bo. 5)
South Cotabato,Koronadal,San Roque
South Cotabato,Koronadal,Santa Cruz
South Cotabato,Koronadal,Santo Nino (Bo. 2)
South Cotabato,Koronadal,Sarabia (Bo. 8)
South Cotabato,Koronadal,Zone I (Pob.)
South Cotabato,Koronadal,Zone II (Pob.)
South Cotabato,Koronadal,Zone III (Pob.)
South Cotabato,Koronadal,Zone IV (Pob.)
South Cotabato,Koronadal,Zulueta (Bo. 7)
South Cotabato,Santo Nino,Ambalgan
South Cotabato,Santo Nino,Guinsang-An
South Cotabato,Santo Nino,Katipunan
South Cotabato,Santo Nino,Manuel Roxas
South Cotabato,Santo Nino,Panay
South Cotabato,Santo Nino,Poblacion
South Cotabato,Santo Nino,Sajaneba
South Cotabato,Santo Nino,San Isidro
South Cotabato,Santo Nino,San Vicente
South Cotabato,Santo Nino,Teresita
South Cotabato,Polomolok,Bentung
South Cotabato,Polomolok,Cannery Site
South Cotabato,Polomolok,Crossing Palkan
South Cotabato,Polomolok,Glamang
South Cotabato,Polomolok,Kinilis
South Cotabato,Polomolok,Klinan 6
South Cotabato,Polomolok,Koronadal Proper
South Cotabato,Polomolok,Lam-Caliaf
South Cotabato,Polomolok,Landan
South Cotabato,Polomolok,Lapu
South Cotabato,Polomolok,Lumakil
South Cotabato,Polomolok,Magsaysay
South Cotabato,Polomolok,Maligo
South Cotabato,Polomolok,Pagalungan
South Cotabato,Polomolok,Palkan
South Cotabato,Polomolok,Poblacion
South Cotabato,Polomolok,Polo
South Cotabato,Polomolok,Rubber
South Cotabato,Polomolok,Silway 7
South Cotabato,Polomolok,Silway 8
South Cotabato,Polomolok,Sulit
South Cotabato,Polomolok,Sumbakil
South Cotabato,Polomolok,Upper Klinan
South Cotabato,Lake Sebu,Bacdulong
South Cotabato,Lake Sebu,Denlag
South Cotabato,Lake Sebu,Halilan
South Cotabato,Lake Sebu,Hanoon
South Cotabato,Lake Sebu,Klubi
South Cotabato,Lake Sebu,Lake Lahit
South Cotabato,Lake Sebu,Lamcade
South Cotabato,Lake Sebu,Lamdalag
South Cotabato,Lake Sebu,Lamfugon
South Cotabato,Lake Sebu,Lamlahak
South Cotabato,Lake Sebu,Lower Maculan
South Cotabato,Lake Sebu,Luhib
South Cotabato,Lake Sebu,Ned
South Cotabato,Lake Sebu,Poblacion
South Cotabato,Lake Sebu,Siluton
South Cotabato,Lake Sebu,Takunel
South Cotabato,Lake Sebu,Talisay
South Cotabato,Lake Sebu,Tasiman
South Cotabato,Lake Sebu,Upper Maculan
South Cotabato,Tantangan,Bukay Pait
South Cotabato,Tantangan,Cabuling
South Cotabato,Tantangan,Dumadalig
South Cotabato,Tantangan,Libas
South Cotabato,Tantangan,Magon
South Cotabato,Tantangan,Maibo
South Cotabato,Tantangan,Mangilala
South Cotabato,Tantangan,New Cuyapo
South Cotabato,Tantangan,New Iloilo
South Cotabato,Tantangan,New Lambunao
South Cotabato,Tantangan,Poblacion
South Cotabato,Tantangan,San Felipe
South Cotabato,Tantangan,Tinongcop
South Cotabato,Tampakan,Albagan
South Cotabato,Tampakan,Buto
South Cotabato,Tampakan,Danlag
South Cotabato,Tampakan,Kipalbig
South Cotabato,Tampakan,Lambayong
South Cotabato,Tampakan,Lampitak
South Cotabato,Tampakan,Liberty
South Cotabato,Tampakan,Maltana
South Cotabato,Tampakan,Palo
South Cotabato,Tampakan,Poblacion
South Cotabato,Tampakan,Pula-Bato
South Cotabato,Tampakan,San Isidro
South Cotabato,Tampakan,Santa Cruz
South Cotabato,Tampakan,Tablu
South Cotabato,Surallah,Buenavista
South Cotabato,Surallah,Canahay (Godwino)
South Cotabato,Surallah,Centrala
South Cotabato,Surallah,Colongulo
South Cotabato,Surallah,Dajay
South Cotabato,Surallah,Duengas
South Cotabato,Surallah,Lambontong
South Cotabato,Surallah,Lamian
South Cotabato,Surallah,Lamsugod
South Cotabato,Surallah,Libertad (Pob.)
South Cotabato,Surallah,Little Baguio
South Cotabato,Surallah,Moloy
South Cotabato,Surallah,Naci (Doce)
South Cotabato,Surallah,Talahik
South Cotabato,Surallah,Tubiala
South Cotabato,Surallah,Upper Sepaka
South Cotabato,Surallah,Veterans
South Cotabato,Norala,Benigno Aquino Jr.
South Cotabato,Norala,Dumaguil
South Cotabato,Norala,Esperanza
South Cotabato,Norala,Kibid
South Cotabato,Norala,Lapuz
South Cotabato,Norala,Liberty
South Cotabato,Norala,Lopez Jaena
South Cotabato,Norala,Matapol
South Cotabato,Norala,Poblacion
South Cotabato,Norala,Puti
South Cotabato,Norala,San Jose
South Cotabato,Norala,San Miguel
South Cotabato,Norala,Simsiman
South Cotabato,Norala,Tinago
South Cotabato,Tupi,Acmonan
South Cotabato,Tupi,Bololmala
South Cotabato,Tupi,Bunao
South Cotabato,Tupi,Cebuano
South Cotabato,Tupi,Crossing Rubber
South Cotabato,Tupi,Kablon
South Cotabato,Tupi,Kalkam
South Cotabato,Tupi,Linan
South Cotabato,Tupi,Lunen
South Cotabato,Tupi,Miasong
South Cotabato,Tupi,Palian
South Cotabato,Tupi,Poblacion
South Cotabato,Tupi,Polonuling
South Cotabato,Tupi,Simbo
South Cotabato,Tupi,Tubeng
Southern Leyte,Bontoc,Anahao
Southern Leyte,Bontoc,Banahao
Southern Leyte,Bontoc,Baugo
Southern Leyte,Bontoc,Beniton
Southern Leyte,Bontoc,Buenavista
Southern Leyte,Bontoc,Bunga
Southern Leyte,Bontoc,Casao
Southern Leyte,Bontoc,Catmon
Southern Leyte,Bontoc,Catoogan
Southern Leyte,Bontoc,Cawayanan
Southern Leyte,Bontoc,Dao
Southern Leyte,Bontoc,Divisoria
Southern Leyte,Bontoc,Esperanza
Southern Leyte,Bontoc,Guinsangaan
Southern Leyte,Bontoc,Hibagwan
Southern Leyte,Bontoc,Hilaan
Southern Leyte,Bontoc,Himakilo
Southern Leyte,Bontoc,Hitawos
Southern Leyte,Bontoc,Lanao
Southern Leyte,Bontoc,Lawgawan
Southern Leyte,Bontoc,Mahayahay
Southern Leyte,Bontoc,Malbago
Southern Leyte,Bontoc,Mauylab
Southern Leyte,Bontoc,Olisihan
Southern Leyte,Bontoc,Paku
Southern Leyte,Bontoc,Pamahawan
Southern Leyte,Bontoc,Pamigsian
Southern Leyte,Bontoc,Pangi
Southern Leyte,Bontoc,Poblacion
Southern Leyte,Bontoc,Pong-On
Southern Leyte,Bontoc,Sampongon
Southern Leyte,Bontoc,San Ramon
Southern Leyte,Bontoc,San Vicente
Southern Leyte,Bontoc,Santa Cruz
Southern Leyte,Bontoc,Santo Nino
Southern Leyte,Bontoc,Taa
Southern Leyte,Bontoc,Talisay
Southern Leyte,Bontoc,Taytagan
Southern Leyte,Bontoc,Tuburan
Southern Leyte,Bontoc,Union
Southern Leyte,Libagon,Biasong
Southern Leyte,Libagon,Bogasong
Southern Leyte,Libagon,Cawayan
Southern Leyte,Libagon,Gakat
Southern Leyte,Libagon,Jubas (Pob.)
Southern Leyte,Libagon,Magkasag
Southern Leyte,Libagon,Mayuga
Southern Leyte,Libagon,Nahaong
Southern Leyte,Libagon,Nahulid
Southern Leyte,Libagon,Otikon
Southern Leyte,Libagon,Pangi
Southern Leyte,Libagon,Punta
Southern Leyte,Libagon,Talisay (Pob.)
Southern Leyte,Libagon,Tigbao
Southern Leyte,Malitbog,Abgao
Southern Leyte,Malitbog,Asuncion
Southern Leyte,Malitbog,Aurora
Southern Leyte,Malitbog,Benit
Southern Leyte,Malitbog,Caaga
Southern Leyte,Malitbog,Cabul-Anonan (Pob.)
Southern Leyte,Malitbog,Cadaruhan
Southern Leyte,Malitbog,Cadaruhan Sur
Southern Leyte,Malitbog,Candatag
Southern Leyte,Malitbog,Cantamuac
Southern Leyte,Malitbog,Caraatan
Southern Leyte,Malitbog,Concepcion
Southern Leyte,Malitbog,Fatima
Southern Leyte,Malitbog,Guinabonan
Southern Leyte,Malitbog,Iba
Southern Leyte,Malitbog,Juangon
Southern Leyte,Malitbog,Kauswagan
Southern Leyte,Malitbog,Lambonao
Southern Leyte,Malitbog,Mahayahay
Southern Leyte,Malitbog,Maningning
Southern Leyte,Malitbog,Maujo
Southern Leyte,Malitbog,New Katipunan
Southern Leyte,Malitbog,Pancil
Southern Leyte,Malitbog,Pasil (Pob.)
Southern Leyte,Malitbog,Sabang
Southern Leyte,Malitbog,San Antonio (Pob.)
Southern Leyte,Malitbog,San Isidro
Southern Leyte,Malitbog,San Jose
Southern Leyte,Malitbog,San Roque
Southern Leyte,Malitbog,San Vicente
Southern Leyte,Malitbog,Sangahon
Southern Leyte,Malitbog,Santa Cruz
Southern Leyte,Malitbog,Santo Nino
Southern Leyte,Malitbog,Taliwa (Pob.)
Southern Leyte,Malitbog,Tigbawan I
Southern Leyte,Malitbog,Tigbawan II
Southern Leyte,Malitbog,Timba
Southern Leyte,Hinundayan,Amaga
Southern Leyte,Hinundayan,Ambao
Southern Leyte,Hinundayan,An-An
Southern Leyte,Hinundayan,Baculod
Southern Leyte,Hinundayan,Biasong
Southern Leyte,Hinundayan,Bugho
Southern Leyte,Hinundayan,Cabulisan
Southern Leyte,Hinundayan,Cat-Iwing
Southern Leyte,Hinundayan,District I (Pob.)
Southern Leyte,Hinundayan,District II (Pob.)
Southern Leyte,Hinundayan,District III (Pob.)
Southern Leyte,Hinundayan,Hubasan
Southern Leyte,Hinundayan,Lungsodaan
Southern Leyte,Hinundayan,Navalita
Southern Leyte,Hinundayan,Plaridel
Southern Leyte,Hinundayan,Sabang
Southern Leyte,Hinundayan,Sagbok
Southern Leyte,Anahawan,Amagusan
Southern Leyte,Anahawan,Calintaan
Southern Leyte,Anahawan,Canlabian
Southern Leyte,Anahawan,Capacuhan
Southern Leyte,Anahawan,Cogon
Southern Leyte,Anahawan,Kagingkingan
Southern Leyte,Anahawan,Lewing
Southern Leyte,Anahawan,Lo-Ok
Southern Leyte,Anahawan,Mahalo
Southern Leyte,Anahawan,Mainit
Southern Leyte,Anahawan,Manigawong
Southern Leyte,Anahawan,Poblacion
Southern Leyte,Anahawan,San Vicente
Southern Leyte,Anahawan,Tagup-On
Southern Leyte,Hinunangan,Ambacon
Southern Leyte,Hinunangan,Badiangon
Southern Leyte,Hinunangan,Bangcas A
Southern Leyte,Hinunangan,Bangcas B
Southern Leyte,Hinunangan,Biasong
Southern Leyte,Hinunangan,Bugho
Southern Leyte,Hinunangan,Calag-Itan
Southern Leyte,Hinunangan,Calayugan
Southern Leyte,Hinunangan,Calinao
Southern Leyte,Hinunangan,Canipaan
Southern Leyte,Hinunangan,Catublian
Southern Leyte,Hinunangan,Ilaya
Southern Leyte,Hinunangan,Ingan
Southern Leyte,Hinunangan,Labrador
Southern Leyte,Hinunangan,Libas
Southern Leyte,Hinunangan,Lumbog
Southern Leyte,Hinunangan,Manalog
Southern Leyte,Hinunangan,Manlico
Southern Leyte,Hinunangan,Matin-Ao
Southern Leyte,Hinunangan,Nava
Southern Leyte,Hinunangan,Nueva Esperanza
Southern Leyte,Hinunangan,Otama
Southern Leyte,Hinunangan,Palongpong
Southern Leyte,Hinunangan,Panalaron
Southern Leyte,Hinunangan,Patong
Southern Leyte,Hinunangan,Poblacion
Southern Leyte,Hinunangan,Pondol
Southern Leyte,Hinunangan,Salog
Southern Leyte,Hinunangan,Salvacion
Southern Leyte,Hinunangan,San Pablo Island
Southern Leyte,Hinunangan,San Pedro Island
Southern Leyte,Hinunangan,Santo Nino I
Southern Leyte,Hinunangan,Santo Nino II
Southern Leyte,Hinunangan,Tahusan
Southern Leyte,Hinunangan,Talisay
Southern Leyte,Hinunangan,Tawog
Southern Leyte,Hinunangan,Toptop
Southern Leyte,Hinunangan,Tuburan
Southern Leyte,Hinunangan,Union
Southern Leyte,Hinunangan,Upper Bantawon
Southern Leyte,Limasawa,Cabulihan
Southern Leyte,Limasawa,Lugsongan
Southern Leyte,Limasawa,Magallanes
Southern Leyte,Limasawa,San Agustin
Southern Leyte,Limasawa,San Bernardo
Southern Leyte,Limasawa,Triana
Southern Leyte,Maasin,Abgao (Pob.)
Southern Leyte,Maasin,Acasia
Southern Leyte,Maasin,Asuncion
Southern Leyte,Maasin,Bactul I
Southern Leyte,Maasin,Bactul II
Southern Leyte,Maasin,Badiang
Southern Leyte,Maasin,Bagtican
Southern Leyte,Maasin,Basak
Southern Leyte,Maasin,Bato I
Southern Leyte,Maasin,Bato II
Southern Leyte,Maasin,Batuan
Southern Leyte,Maasin,Baugo
Southern Leyte,Maasin,Bilibol
Southern Leyte,Maasin,Bogo
Southern Leyte,Maasin,Cabadiangan
Southern Leyte,Maasin,Cabulihan
Southern Leyte,Maasin,Cagnituan
Southern Leyte,Maasin,Cambooc
Southern Leyte,Maasin,Cansirong
Southern Leyte,Maasin,Canturing
Southern Leyte,Maasin,Canyuom
Southern Leyte,Maasin,Combado
Southern Leyte,Maasin,Dongon
Southern Leyte,Maasin,Gawisan
Southern Leyte,Maasin,Guadalupe
Southern Leyte,Maasin,Hanginan
Southern Leyte,Maasin,Hantag
Southern Leyte,Maasin,Hinapu Daku
Southern Leyte,Maasin,Hinapu Gamay
Southern Leyte,Maasin,Ibarra
Southern Leyte,Maasin,Isagani
Southern Leyte,Maasin,Laboon
Southern Leyte,Maasin,Lanao
Southern Leyte,Maasin,Lib-Og
Southern Leyte,Maasin,Libertad
Southern Leyte,Maasin,Libhu
Southern Leyte,Maasin,Lonoy
Southern Leyte,Maasin,Lunas
Southern Leyte,Maasin,Mahayahay
Southern Leyte,Maasin,Malapoc Norte
Southern Leyte,Maasin,Malapoc Sur
Southern Leyte,Maasin,Mambajao (Pob.)
Southern Leyte,Maasin,Manhilo
Southern Leyte,Maasin,Mantahan (Pob.)
Southern Leyte,Maasin,Maria Clara
Southern Leyte,Maasin,Matin-Ao
Southern Leyte,Maasin,Nasaug
Southern Leyte,Maasin,Nati
Southern Leyte,Maasin,Nonok Norte
Southern Leyte,Maasin,Nonok Sur
Southern Leyte,Maasin,Panan-Awan
Southern Leyte,Maasin,Pansaan
Southern Leyte,Maasin,Pasay
Southern Leyte,Maasin,Pinascohan
Southern Leyte,Maasin,Rizal
Southern Leyte,Maasin,San Agustin
Southern Leyte,Maasin,San Isidro
Southern Leyte,Maasin,San Jose
Southern Leyte,Maasin,San Rafael
Southern Leyte,Maasin,Santa Cruz
Southern Leyte,Maasin,Santa Rosa
Southern Leyte,Maasin,Santo Nino
Southern Leyte,Maasin,Santo Rosario
Southern Leyte,Maasin,Soro-Soro
Southern Leyte,Maasin,Tagnipa (Pob.)
Southern Leyte,Maasin,Tam-Is
Southern Leyte,Maasin,Tawid
Southern Leyte,Maasin,Tigbawan
Southern Leyte,Maasin,Tomoy-Tomoy
Southern Leyte,Maasin,Tunga-Tunga (Pob.)
Southern Leyte,Pintuyan,Badiang
Southern Leyte,Pintuyan,Balongbalong
Southern Leyte,Pintuyan,Buenavista
Southern Leyte,Pintuyan,Bulawan
Southern Leyte,Pintuyan,Canlawis
Southern Leyte,Pintuyan,Catbawan
Southern Leyte,Pintuyan,Caubang
Southern Leyte,Pintuyan,Cogon
Southern Leyte,Pintuyan,Dan-An
Southern Leyte,Pintuyan,Lobo
Southern Leyte,Pintuyan,Mainit
Southern Leyte,Pintuyan,Manglit
Southern Leyte,Pintuyan,Nueva Estrella Norte
Southern Leyte,Pintuyan,Nueva Estrella Sur
Southern Leyte,Pintuyan,Poblacion Ibabao
Southern Leyte,Pintuyan,Poblacion Ubos
Southern Leyte,Pintuyan,Pociano D. Equipilag
Southern Leyte,Pintuyan,Ponod
Southern Leyte,Pintuyan,San Roque
Southern Leyte,Pintuyan,Santa Cruz
Southern Leyte,Pintuyan,Son-Ok I
Southern Leyte,Pintuyan,Son-Ok II
Southern Leyte,Pintuyan,Tautag
Southern Leyte,Liloan,Amaga
Southern Leyte,Liloan,Anilao
Southern Leyte,Liloan,Bahay
Southern Leyte,Liloan,Cagbungalon
Southern Leyte,Liloan,Calian
Southern Leyte,Liloan,Caligangan
Southern Leyte,Liloan,Candayuman
Southern Leyte,Liloan,Catig
Southern Leyte,Liloan,Estela
Southern Leyte,Liloan,Fatima
Southern Leyte,Liloan,Gud-An
Southern Leyte,Liloan,Guintoylan
Southern Leyte,Liloan,Himayangan
Southern Leyte,Liloan,Ilag
Southern Leyte,Liloan,Magaupas
Southern Leyte,Liloan,Malangsa
Southern Leyte,Liloan,Molopolo
Southern Leyte,Liloan,Pandan
Southern Leyte,Liloan,Poblacion
Southern Leyte,Liloan,Pres. Quezon (Maugoc)
Southern Leyte,Liloan,President Roxas
Southern Leyte,Liloan,San Isidro
Southern Leyte,Liloan,San Roque
Southern Leyte,Liloan,Tabugon
Southern Leyte,San Juan,Agay-Ay
Southern Leyte,San Juan,Basak
Southern Leyte,San Juan,Bobon A
Southern Leyte,San Juan,Bobon B
Southern Leyte,San Juan,Dayanog
Southern Leyte,San Juan,Garrido
Southern Leyte,San Juan,Minoyho
Southern Leyte,San Juan,Osao
Southern Leyte,San Juan,Pong-Oy
Southern Leyte,San Juan,San Jose (Pob.)
Southern Leyte,San Juan,San Roque
Southern Leyte,San Juan,San Vicente
Southern Leyte,San Juan,Santa Cruz (Pob.)
Southern Leyte,San Juan,Santa Filomena
Southern Leyte,San Juan,Santo Nino (Pob.)
Southern Leyte,San Juan,Somoje
Southern Leyte,San Juan,Sua
Southern Leyte,San Juan,Timba
Southern Leyte,Macrohon,Aguinaldo
Southern Leyte,Macrohon,Amparo
Southern Leyte,Macrohon,Asuncion
Southern Leyte,Macrohon,Bagong Silang
Southern Leyte,Macrohon,Buscayan
Southern Leyte,Macrohon,Cambaro
Southern Leyte,Macrohon,Canlusay
Southern Leyte,Macrohon,Danao
Southern Leyte,Macrohon,Flordeliz
Southern Leyte,Macrohon,Guadalupe
Southern Leyte,Macrohon,Ichon
Southern Leyte,Macrohon,Ilihan
Southern Leyte,Macrohon,Laray
Southern Leyte,Macrohon,Lower Villa Jacinta
Southern Leyte,Macrohon,Mabini
Southern Leyte,Macrohon,Mohon
Southern Leyte,Macrohon,Molopolo
Southern Leyte,Macrohon,Rizal
Southern Leyte,Macrohon,Salvador (Mangyang)
Southern Leyte,Macrohon,San Isidro
Southern Leyte,Macrohon,San Joaquin
Southern Leyte,Macrohon,San Roque
Southern Leyte,Macrohon,San Vicente (Upper San Roque)
Southern Leyte,Macrohon,San Vicente Poblacion
Southern Leyte,Macrohon,Santa Cruz (Pob.)
Southern Leyte,Macrohon,Santo Nino
Southern Leyte,Macrohon,Santo Rosario (Pob.)
Southern Leyte,Macrohon,Sindangan
Southern Leyte,Macrohon,Upper Ichon
Southern Leyte,Macrohon,Upper Villa Jacinta
Southern Leyte,Silago,Balagawan
Southern Leyte,Silago,Catmon
Southern Leyte,Silago,Hingatungan
Southern Leyte,Silago,Imelda
Southern Leyte,Silago,Katipunan
Southern Leyte,Silago,Laguma
Southern Leyte,Silago,Mercedes
Southern Leyte,Silago,Pob. District I
Southern Leyte,Silago,Pob. District II
Southern Leyte,Silago,Puntana
Southern Leyte,Silago,Salvacion
Southern Leyte,Silago,Sap-Ang
Southern Leyte,Silago,Sudmon
Southern Leyte,Silago,Tuba-On
Southern Leyte,Silago,Tubod
Southern Leyte,Saint Bernard,Atuyan
Southern Leyte,Saint Bernard,Ayahag
Southern Leyte,Saint Bernard,Bantawon
Southern Leyte,Saint Bernard,Bolodbolod
Southern Leyte,Saint Bernard,Cabagawan
Southern Leyte,Saint Bernard,Carnaga
Southern Leyte,Saint Bernard,Catmon
Southern Leyte,Saint Bernard,Guinsaugon
Southern Leyte,Saint Bernard,Himatagon (Pob.)
Southern Leyte,Saint Bernard,Himbangan
Southern Leyte,Saint Bernard,Himos-Onan
Southern Leyte,Saint Bernard,Hinabian
Southern Leyte,Saint Bernard,Hindag-An
Southern Leyte,Saint Bernard,Kauswagan
Southern Leyte,Saint Bernard,Libas
Southern Leyte,Saint Bernard,Lipanto
Southern Leyte,Saint Bernard,Magatas
Southern Leyte,Saint Bernard,Magbagacay
Southern Leyte,Saint Bernard,Mahayag
Southern Leyte,Saint Bernard,Mahayahay
Southern Leyte,Saint Bernard,Malibago
Southern Leyte,Saint Bernard,Malinao
Southern Leyte,Saint Bernard,Nueva Esperanza (Cabac-An)
Southern Leyte,Saint Bernard,Panian
Southern Leyte,Saint Bernard,San Isidro
Southern Leyte,Saint Bernard,Santa Cruz
Southern Leyte,Saint Bernard,Sug-Angon
Southern Leyte,Saint Bernard,Tabontabon
Southern Leyte,Saint Bernard,Tambis I
Southern Leyte,Saint Bernard,Tambis II
Southern Leyte,Padre Burgos,Buenavista
Southern Leyte,Padre Burgos,Bunga
Southern Leyte,Padre Burgos,Cantutang
Southern Leyte,Padre Burgos,Dinahugan
Southern Leyte,Padre Burgos,Laca
Southern Leyte,Padre Burgos,Lungsodaan
Southern Leyte,Padre Burgos,Poblacion
Southern Leyte,Padre Burgos,San Juan
Southern Leyte,Padre Burgos,Santa Sofia
Southern Leyte,Padre Burgos,Santo Rosario
Southern Leyte,Padre Burgos,Tangkaan
Southern Leyte,San Francisco,Anislagon
Southern Leyte,San Francisco,Bongawisan
Southern Leyte,San Francisco,Bongbong
Southern Leyte,San Francisco,Cahayag
Southern Leyte,San Francisco,Causi
Southern Leyte,San Francisco,Central (Pob.)
Southern Leyte,San Francisco,Dakit (Pob.)
Southern Leyte,San Francisco,Gabi
Southern Leyte,San Francisco,Habay
Southern Leyte,San Francisco,Malico
Southern Leyte,San Francisco,Marayag
Southern Leyte,San Francisco,Napantao
Southern Leyte,San Francisco,Pasanon
Southern Leyte,San Francisco,Pinamudlan
Southern Leyte,San Francisco,Punta
Southern Leyte,San Francisco,Santa Cruz
Southern Leyte,San Francisco,Santa Paz Norte
Southern Leyte,San Francisco,Santa Paz Sur
Southern Leyte,San Francisco,Sudmon
Southern Leyte,San Francisco,Tinaan
Southern Leyte,San Francisco,Tuno
Southern Leyte,San Francisco,Ubos (Pob.)
Southern Leyte,Sogod,Benit
Southern Leyte,Sogod,Buac Daku
Southern Leyte,Sogod,Buac Gamay
Southern Leyte,Sogod,Cabadbaran
Southern Leyte,Sogod,Concepcion
Southern Leyte,Sogod,Consolacion
Southern Leyte,Sogod,Dagsa
Southern Leyte,Sogod,Hibod-Hibod
Southern Leyte,Sogod,Hindangan
Southern Leyte,Sogod,Hipantag
Southern Leyte,Sogod,Javier
Southern Leyte,Sogod,Kahupian
Southern Leyte,Sogod,Kanangkaan
Southern Leyte,Sogod,Kauswagan
Southern Leyte,Sogod,La Purisima Concepcion
Southern Leyte,Sogod,Libas
Southern Leyte,Sogod,Lum-An
Southern Leyte,Sogod,Mabicay
Southern Leyte,Sogod,Mac
Southern Leyte,Sogod,Magatas
Southern Leyte,Sogod,Mahayahay
Southern Leyte,Sogod,Malinao
Southern Leyte,Sogod,Maria Plana
Southern Leyte,Sogod,Milagroso
Southern Leyte,Sogod,Olisihan
Southern Leyte,Sogod,Pancho Villa
Southern Leyte,Sogod,Pandan
Southern Leyte,Sogod,Rizal
Southern Leyte,Sogod,Salvacion
Southern Leyte,Sogod,San Francisco Mabuhay
Southern Leyte,Sogod,San Isidro
Southern Leyte,Sogod,San Jose
Southern Leyte,Sogod,San Juan (Agata)
Southern Leyte,Sogod,San Miguel
Southern Leyte,Sogod,San Pedro
Southern Leyte,Sogod,San Roque
Southern Leyte,Sogod,San Vicente
Southern Leyte,Sogod,Santa Maria
Southern Leyte,Sogod,Suba
Southern Leyte,Sogod,Tampoong
Southern Leyte,Sogod,Zone I (Pob.)
Southern Leyte,Sogod,Zone II (Pob.)
Southern Leyte,Sogod,Zone III (Pob.)
Southern Leyte,Sogod,Zone IV (Pob.)
Southern Leyte,Sogod,Zone V (Pob.)
Southern Leyte,San Ricardo,Benit
Southern Leyte,San Ricardo,Bitoon
Southern Leyte,San Ricardo,Cabutan
Southern Leyte,San Ricardo,Camang
Southern Leyte,San Ricardo,Esperanza
Southern Leyte,San Ricardo,Esperanza Dos
Southern Leyte,San Ricardo,Inolinan
Southern Leyte,San Ricardo,Kinachawa
Southern Leyte,San Ricardo,Looc
Southern Leyte,San Ricardo,Pinut-An
Southern Leyte,San Ricardo,Poblacion
Southern Leyte,San Ricardo,San Antonio (Alangalang)
Southern Leyte,San Ricardo,San Ramon
Southern Leyte,San Ricardo,Saub
Southern Leyte,San Ricardo,Timba
Southern Leyte,Tomas Oppus,Anahawan
Southern Leyte,Tomas Oppus,Banday (Pob.)
Southern Leyte,Tomas Oppus,Biasong
Southern Leyte,Tomas Oppus,Bogo (Pob.)
Southern Leyte,Tomas Oppus,Cabascan
Southern Leyte,Tomas Oppus,Camansi
Southern Leyte,Tomas Oppus,Cambite (Pob.)
Southern Leyte,Tomas Oppus,Canlupao
Southern Leyte,Tomas Oppus,Carnaga
Southern Leyte,Tomas Oppus,Cawayan
Southern Leyte,Tomas Oppus,Higosoan
Southern Leyte,Tomas Oppus,Hinagtikan
Southern Leyte,Tomas Oppus,Hinapo
Southern Leyte,Tomas Oppus,Hugpa
Southern Leyte,Tomas Oppus,Iniguihan Pob. (Salvacion)
Southern Leyte,Tomas Oppus,Looc
Southern Leyte,Tomas Oppus,Luan
Southern Leyte,Tomas Oppus,Maanyag
Southern Leyte,Tomas Oppus,Mag-Ata
Southern Leyte,Tomas Oppus,Mapgap
Southern Leyte,Tomas Oppus,Maslog
Southern Leyte,Tomas Oppus,Ponong
Southern Leyte,Tomas Oppus,Rizal
Southern Leyte,Tomas Oppus,San Agustin
Southern Leyte,Tomas Oppus,San Antonio
Southern Leyte,Tomas Oppus,San Isidro
Southern Leyte,Tomas Oppus,San Miguel
Southern Leyte,Tomas Oppus,San Roque
Southern Leyte,Tomas Oppus,Tinago
Sultan Kudarat,Esperanza,Ala
Sultan Kudarat,Esperanza,Daladap
Sultan Kudarat,Esperanza,Dukay
Sultan Kudarat,Esperanza,Guiamalia
Sultan Kudarat,Esperanza,Ilian
Sultan Kudarat,Esperanza,Kangkong
Sultan Kudarat,Esperanza,Laguinding
Sultan Kudarat,Esperanza,Magsaysay
Sultan Kudarat,Esperanza,Margues
Sultan Kudarat,Esperanza,New Panay
Sultan Kudarat,Esperanza,Numo
Sultan Kudarat,Esperanza,Paitan
Sultan Kudarat,Esperanza,Pamantingan
Sultan Kudarat,Esperanza,Poblacion
Sultan Kudarat,Esperanza,Sagasa
Sultan Kudarat,Esperanza,Salabaca
Sultan Kudarat,Esperanza,Saliao
Sultan Kudarat,Esperanza,Salumping
Sultan Kudarat,Esperanza,Villamor
Sultan Kudarat,Palimbang,Akol
Sultan Kudarat,Palimbang,Badiangon
Sultan Kudarat,Palimbang,Baliango
Sultan Kudarat,Palimbang,Balwan (Bulan)
Sultan Kudarat,Palimbang,Bambanen
Sultan Kudarat,Palimbang,Baranayan
